,alcohol,appellation,category,date,href,price,rating,title
617,13%,South Africa,White,5/1/2019,https://www.winemag.com/buying-guide/de-wetshof-2018-bon-vallon-chardonnay-robertson/,$19,91 Points,De Wetshof 2018 Bon Vallon Chardonnay (Robertson)
618,14.5%,Rhône Valley,Red,5/1/2019,https://www.winemag.com/buying-guide/domaine-constant-duquesnoy-2016-confidence-red-vinsobres/,N/A,91 Points,Domaine Constant-Duquesnoy 2016 Confidence Red (Vinsobres)
619,14%,Rhône Valley,Red,5/1/2019,https://www.winemag.com/buying-guide/domaine-de-la-charite-2015-les-ombres-syrah-syrah-cotes-du-rhone/,$29,91 Points,Domaine de la Charité 2015 Les Ombres Syrah Syrah (Côtes du Rhône)
620,13.5%,Rhône Valley,Red,5/1/2019,https://www.winemag.com/buying-guide/domaine-du-serre-des-vignes-2017-les-grands-plans-grenache-syrah-grignan-les-adhemar/,N/A,91 Points,Domaine du Serre des Vignes 2017 Les Grands Plans Grenache-Syrah (Grignan-les-Adhémar)
621,14.5%,Tuscany,Red,5/1/2019,https://www.winemag.com/buying-guide/fattoria-dei-barbi-2013-riserva-brunello-di-montalcino/,$113,91 Points,Fattoria dei Barbi 2013 Riserva  (Brunello di Montalcino)
622,12.5%,New Zealand,Red,5/1/2019,https://www.winemag.com/buying-guide/giesen-2017-pinot-noir-marlborough/,$20,91 Points,Giesen 2017 Pinot Noir (Marlborough)
623,13.5%,Portugal,White,5/1/2019,https://www.winemag.com/buying-guide/global-wines-2016-casa-de-santar-reserva-branco-white-dao/,N/A,91 Points,Global Wines 2016 Casa de Santar Reserva Branco White (Dão)
624,13.5%,California Other,Red,5/1/2019,https://www.winemag.com/buying-guide/hayes-valley-2017-cabernet-sauvignon-california/,$15,91 Points,Hayes Valley 2017 Cabernet Sauvignon (California)
625,12.5%,Portugal,White,5/1/2019,https://www.winemag.com/buying-guide/herdade-do-rocim-2017-vale-da-mata-white-lisboa/,$20,91 Points,Herdade do Rocim 2017 Vale da Mata White (Lisboa)
626,14%,Rhône Valley,White,5/1/2019,https://www.winemag.com/buying-guide/joseph-viola-michel-chapoutier-2016-white-cotes-du-rhone-villages-laudun/,N/A,91 Points,Joseph Viola & Michel Chapoutier 2016 White (Côtes du Rhône Villages Laudun 	)
627,14.5%,California Other,Red,5/1/2019,https://www.winemag.com/buying-guide/killer-drop-2015-red-california/,$25,91 Points,Killer Drop 2015 Red (California)
628,15%,Tuscany,Red,5/1/2019,https://www.winemag.com/buying-guide/la-ciarliana-2015-vigna-scianello-vino-nobile-di-montepulciano/,$48,91 Points,La Ciarliana 2015 Vigna Scianello  (Vino Nobile di Montepulciano)
629,14%,Tuscany,Red,5/1/2019,https://www.winemag.com/buying-guide/la-gerla-2014-brunello-di-montalcino/,$55,91 Points,La Gerla 2014  Brunello di Montalcino
630,14%,Central Coast,Red,5/1/2019,https://www.winemag.com/buying-guide/la-voix-2015-reflektor-john-sebastiano-vineyard-pinot-noir-sta-rita-hills/,$65,91 Points,La Voix 2015 Reflektor John Sebastiano Vineyard Pinot Noir (Sta. Rita Hills)
631,14.3%,Central Coast,White,5/1/2019,https://www.winemag.com/buying-guide/loring-wine-company-2017-sierra-mar-vineyard-chardonnay-santa-lucia-highlands/,$44,91 Points,Loring Wine Company 2017 Sierra Mar Vineyard Chardonnay (Santa Lucia Highlands)
632,14.5%,Central Coast,White,5/1/2019,https://www.winemag.com/buying-guide/lucienne-2016-smith-vineyard-chardonnay-santa-lucia-highlands/,$40,91 Points,Lucienne 2016 Smith Vineyard Chardonnay (Santa Lucia Highlands)
633,14.9%,Mendocino County,Red,5/1/2019,https://www.winemag.com/buying-guide/mcnab-ridge-2016-cabernet-sauvignon-mendocino-county/,$20,91 Points,McNab Ridge 2016 Cabernet Sauvignon (Mendocino County)
634,12.5%,New Zealand,White,5/1/2019,https://www.winemag.com/buying-guide/nautilus-2018-sauvignon-blanc-marlborough/,$20,91 Points,Nautilus 2018 Sauvignon Blanc (Marlborough)
635,14.7%,Sonoma,Red,5/1/2019,https://www.winemag.com/buying-guide/ottimino-vineyards-2015-ottimino-vineyard-zinfandel-russian-river-valley/,$45,91 Points,Ottimino Vineyards 2015 Ottimino Vineyard Zinfandel (Russian River Valley)
636,14.8%,Central Coast,Red,5/1/2019,https://www.winemag.com/buying-guide/peake-ranch-2016-bellis-noir-syrah-grenache-sta-rita-hills/,$40,91 Points,Peake Ranch 2016 Bellis Noir Syrah-Grenache (Sta. Rita Hills)
637,13.5%,Central Coast,Red,5/1/2019,https://www.winemag.com/buying-guide/pelletiere-2015-riserva-sangiovese-paso-robles-willow-creek-district/,$56,91 Points,Pelletiere 2015 Riserva Sangiovese (Paso Robles Willow Creek District)
638,14.1%,Central Coast,Red,5/1/2019,https://www.winemag.com/buying-guide/pelletiere-2016-montepulciano-paso-robles-willow-creek-district/,$46,91 Points,Pelletiere 2016 Montepulciano (Paso Robles Willow Creek District)
639,13.5%,Tuscany,Red,5/1/2019,https://www.winemag.com/buying-guide/pietroso-2014-brunello-di-montalcino/,$70,91 Points,Pietroso 2014  Brunello di Montalcino
640,19.5%,Portugal,Port/Sherry,5/1/2019,https://www.winemag.com/buying-guide/ramos-pinto-2014-r-p-lbv-late-bottled-vintage-port/,$25,91 Points,Ramos-Pinto 2014 R.P. LBV Late Bottled Vintage  (Port)
641,14.8%,Central Coast,White,5/1/2019,https://www.winemag.com/buying-guide/ruby-hill-winery-2017-reserve-sauvignon-blanc-livermore-valley/,$19,91 Points,Ruby Hill Winery 2017 Reserve Sauvignon Blanc (Livermore Valley)
642,12.5%,New Zealand,White,5/1/2019,https://www.winemag.com/buying-guide/sherwood-estate-2015-sherwood-riesling-waipara-valley/,$17,91 Points,Sherwood Estate 2015 Sherwood Riesling (Waipara Valley)
643,14.5%,Columbia Valley,Red,5/1/2019,https://www.winemag.com/buying-guide/sparkman-2015-ruby-leigh-red-columbia-valley-wa/,$55,91 Points,Sparkman 2015 Ruby Leigh Red (Columbia Valley (WA))
644,14%,Bordeaux,Red,5/1/2019,https://www.winemag.com/buying-guide/vignobles-bayle-carreau-2015-bc-de-bayle-carreau-blaye-cotes-de-bordeaux/,$40,91 Points,Vignobles Bayle-Carreau 2015 BC de Bayle-Carreau  (Blaye Côtes de Bordeaux)
645,14.5%,Central Coast,Red,5/1/2019,https://www.winemag.com/buying-guide/windrun-2016-vintage-selection-no-14-pinot-noir-sta-rita-hills/,$33,91 Points,Windrun 2016 Vintage Selection No. 14 Pinot Noir (Sta. Rita Hills)
646,14%,Tuscany,Red,5/1/2019,https://www.winemag.com/buying-guide/altesino-2015-alte-daltesi-red-toscana/,$40,91 Points,Altesino 2015 Alte d'Altesi Red (Toscana)
647,15%,Columbia Valley,Red,5/1/2019,https://www.winemag.com/buying-guide/avennia-2016-justine-red-yakima-valley/,$40,91 Points,Avennia 2016 Justine Red (Yakima Valley)
648,14.5%,California Other,White,5/1/2019,https://www.winemag.com/buying-guide/beringer-2016-beringer-bros-bourbon-barrel-aged-chardonnay-california/,$18,91 Points,Beringer 2016 Beringer Bros. Bourbon Barrel Aged Chardonnay (California)
649,14%,Bordeaux,Red,5/1/2019,https://www.winemag.com/buying-guide/chateau-gouprie-2016-pomerol/,$44,91 Points,Château Gouprie 2016  Pomerol
650,14%,Bordeaux,Red,5/1/2019,https://www.winemag.com/buying-guide/chateau-moulin-saint-georges-2016-saint-emilion/,N/A,91 Points,Château Moulin Saint-Georges 2016  Saint-Émilion
651,14%,Bordeaux,Dessert,5/1/2019,https://www.winemag.com/buying-guide/chateau-rieussec-2016-carmes-de-rieussec-sauternes/,$20,91 Points,Château Rieussec 2016 Carmes de Rieussec  (Sauternes)
